,Jaye Shimek,Leandro Marse,Annie Lapham,Harmony Mcmurtry,Zofia Roll,Tasia Dube,Lorrine Paek,Veronique Blakemore,Randall Feather,Michale Tuch,Jarvis Pratts,Vance Ates,Donte Berkeley,Tora Echevarria,Hassan Toner,Kyle Ryals,Vonk Billips,Julieta Knapp,Stephine Gatlin,Bebe Riva,Marthe Hale,Paulene Calcagni,Milagros Salmeron,Anisha Mathes,Layne Woodside,Lisette Tolleson,Andreas Jost,Jeannie Liang,Hwa Defalco,Aurea Durrance,Sal Papa,Narcisa Core,Bridgette Marko,Leatrice Heer,Remedios Fincham,Lavonna Sim,Lester Preiss,Augusta Beltrami,Grover Gibbons,Velvet Matley,Johnetta Hatcher,Petrina Maggart,Chung Zertuche,Adriene Wilde,Byron Caroll,Mellisa Blanco,Hettie Beller,Corrine Gallop,Angela Compos,Kiera Loar
2018-09-20,4,0,0,0,4,5,0,4,5,5,2,0,0,1,0,8,4,0,5,7,0,4,6,2,1,6,6,6,7,1,5,5,2,4,3,3,5,0,0,1,0,0,0,0,0,4,8,6,3,1
2018-09-21,6,0,5,0,3,1,0,5,0,6,0,0,0,2,4,4,2,0,7,6,0,4,1,2,4,9,5,2,3,4,5,8,3,5,2,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0
2018-09-24,3,0,7,0,3,2,3,6,6,3,1,0,0,2,3,5,7,0,9,3,0,3,1,2,1,4,6,2,3,3,6,8,4,6,3,1,6,0,0,4,0,0,0,0,0,0,0,5,1,1
2018-09-25,4,0,3,0,3,1,2,7,3,5,1,0,0,2,1,4,5,0,9,4,0,3,6,2,2,8,3,2,7,2,4,8,2,5,0,5,3,0,0,5,0,0,0,0,0,2,0,8,0,0
2018-09-26,5,0,3,0,7,0,0,6,6,3,4,0,0,0,0,4,5,0,8,7,0,4,1,1,4,7,5,2,5,4,5,6,2,3,0,6,4,0,0,2,0,0,0,0,0,2,0,6,0,2
2018-09-27,4,0,0,0,3,3,0,6,6,1,0,0,0,2,2,6,5,0,8,6,0,6,5,2,2,5,5,4,2,1,7,7,7,2,0,3,5,0,0,2,0,0,0,0,0,3,0,9,5,0
2018-09-28,4,0,6,7,3,0,2,2,0,1,0,0,0,0,2,3,2,0,8,7,0,7,5,3,5,8,6,5,6,2,7,6,5,4,0,2,6,0,0,5,0,0,0,0,0,3,0,0,4,0
2018-10-01,7,0,5,5,5,3,2,5,3,4,4,0,0,1,0,8,4,6,8,7,0,3,5,2,4,5,4,5,3,3,5,6,3,4,0,3,2,0,0,4,0,0,0,0,0,3,6,6,5,1
2018-10-02,5,0,5,6,2,3,3,7,4,3,0,0,0,0,2,6,4,5,8,4,0,4,4,3,5,7,5,2,5,5,7,5,6,7,0,4,4,0,0,4,0,0,0,0,0,2,3,5,4,2
2018-10-03,6,0,5,4,5,4,0,5,5,3,1,0,0,1,0,3,3,9,7,4,0,5,4,3,4,6,6,3,5,2,4,5,6,7,5,3,5,0,0,4,0,0,0,0,0,2,5,8,2,1
2018-10-04,6,0,0,7,5,4,2,5,7,1,1,0,0,1,2,7,3,8,6,7,0,6,5,0,5,5,0,6,5,0,5,5,5,3,1,3,2,0,0,4,0,0,0,0,0,1,4,8,1,2
2018-10-05,5,0,6,4,4,3,4,3,0,2,4,0,0,2,1,8,7,5,7,5,0,4,4,0,5,7,0,5,4,4,5,6,3,4,1,1,7,0,0,2,0,0,0,0,0,5,3,0,4,3
2018-10-08,4,0,4,4,2,3,0,7,7,4,5,0,0,2,2,8,2,8,8,5,0,3,2,4,0,5,0,3,4,1,7,7,6,4,1,3,2,0,0,6,0,0,0,0,0,1,4,7,4,0
2018-10-09,5,0,7,7,5,4,0,5,4,4,4,0,0,2,1,4,3,4,10,5,0,3,6,1,0,8,0,1,4,3,6,6,5,5,4,4,6,0,0,2,0,0,0,0,0,5,4,6,0,0
2018-10-10,8,0,5,7,6,5,2,5,3,2,3,0,0,3,1,4,4,9,6,3,0,7,2,1,0,7,3,4,2,0,6,9,5,6,1,3,2,0,0,4,0,0,0,0,0,4,5,0,3,0
2018-10-11,3,0,0,6,2,1,1,2,4,5,3,0,0,3,3,7,4,5,8,4,0,4,5,3,2,5,3,6,5,2,3,9,6,4,1,5,4,0,0,2,0,0,0,0,0,3,7,0,3,0
2018-10-12,7,0,6,6,7,3,0,7,0,2,1,0,0,4,1,6,5,6,6,4,0,4,1,0,4,5,6,1,4,2,4,5,6,5,3,2,5,0,0,4,0,0,0,0,0,2,3,0,2,0
2018-10-15,5,0,4,5,7,4,3,3,3,4,3,0,0,3,3,6,7,5,7,7,0,7,2,4,3,5,7,1,7,4,3,9,3,2,1,2,4,0,0,6,0,0,0,0,0,3,7,0,0,2
2018-10-16,7,0,5,4,3,4,1,3,3,4,2,0,0,3,2,5,3,6,7,6,0,3,3,3,4,5,5,5,6,2,6,6,6,7,3,5,6,0,0,2,0,0,0,0,0,2,5,0,0,3
2018-10-17,7,0,4,6,2,3,1,4,3,1,2,0,0,1,1,5,3,5,9,3,0,6,3,0,2,9,6,3,3,1,3,6,3,2,3,3,5,0,0,2,0,0,0,0,0,4,5,0,0,3
2018-10-18,8,0,0,5,2,2,0,6,6,3,0,0,0,1,1,8,3,6,7,6,0,4,6,1,4,6,4,4,7,2,6,7,6,4,2,5,3,0,0,3,0,0,0,0,0,1,6,0,0,3
2018-10-19,5,0,5,5,5,2,0,6,0,6,1,0,0,3,4,6,4,9,9,5,0,3,5,1,3,5,5,6,5,0,6,5,6,6,4,5,2,0,0,6,0,0,0,0,0,2,4,0,0,2
2018-10-22,7,0,7,4,2,3,2,4,6,2,3,0,0,3,3,7,7,5,5,4,0,4,5,3,2,9,7,1,7,2,5,4,6,6,3,2,4,0,0,4,0,0,0,0,0,3,7,0,2,1
2018-10-23,7,0,5,4,4,3,4,4,6,4,2,0,0,2,3,0,3,8,8,3,0,2,3,0,6,4,3,2,7,2,5,6,6,6,1,1,3,0,0,3,0,0,0,0,0,3,7,0,3,0
2018-10-24,5,0,2,6,5,1,2,2,3,3,3,0,0,2,3,0,2,4,8,5,0,3,2,5,2,6,4,3,6,1,6,5,4,5,3,5,4,0,0,4,0,0,0,0,0,4,6,5,4,2
2018-10-25,6,0,0,3,6,3,4,5,5,3,1,0,0,1,0,0,2,9,7,6,0,4,0,1,6,8,7,5,2,0,7,5,5,2,1,4,6,0,0,3,0,0,0,0,0,3,5,5,4,1
2018-10-26,6,0,5,6,3,2,2,7,0,4,5,0,0,2,0,0,4,7,6,6,0,2,0,2,2,5,5,4,5,5,7,5,5,2,3,1,2,0,0,5,0,0,0,0,0,5,5,0,1,3
2018-10-29,7,0,4,7,6,0,2,5,6,2,5,0,0,1,0,0,7,5,8,4,0,4,3,5,4,9,6,5,3,4,6,5,4,3,2,5,6,0,0,6,0,0,0,0,0,2,7,9,5,0
2018-10-30,8,0,2,7,7,4,4,5,5,2,0,0,0,2,3,0,6,6,6,5,0,3,2,5,6,5,4,6,6,4,5,5,7,7,1,2,6,0,0,2,0,0,0,0,0,3,5,7,1,2
2018-10-31,5,0,6,4,4,5,2,7,6,4,0,0,0,4,1,6,6,9,10,5,0,3,4,1,1,9,8,4,4,3,6,5,6,3,1,5,2,0,0,6,0,0,0,0,0,5,6,8,4,0
2018-11-01,8,0,0,6,4,1,3,4,6,3,1,0,0,0,1,4,6,7,10,3,0,5,4,3,2,8,5,5,2,5,7,6,4,3,4,4,2,0,0,4,0,0,0,0,0,0,5,4,4,4
2018-11-02,8,0,6,4,7,1,2,5,0,1,3,0,0,0,0,3,3,4,9,6,0,6,3,5,3,7,5,3,4,4,7,7,6,2,5,4,2,0,0,4,0,0,0,0,0,0,6,0,4,0
2018-11-05,5,0,7,3,3,2,2,5,3,3,4,0,0,0,0,4,6,8,9,3,0,3,6,2,6,4,7,4,5,5,5,6,5,5,1,4,6,0,0,4,0,0,0,0,0,2,5,4,1,2
2018-11-06,3,0,3,7,3,3,2,3,7,2,3,0,0,0,2,6,7,5,7,3,0,3,4,1,6,8,8,4,5,4,8,6,3,4,1,4,5,0,0,5,0,0,0,0,0,2,7,6,2,0
2018-11-07,3,0,4,7,5,1,0,6,2,4,4,0,0,0,3,4,2,9,7,4,0,6,5,0,5,7,7,2,3,3,5,6,6,4,4,2,5,0,0,3,0,0,0,0,0,1,7,9,4,2
2018-11-08,4,0,0,6,4,5,0,4,5,5,0,0,0,3,3,4,7,5,10,4,0,2,4,1,5,6,7,5,3,4,7,7,6,5,2,5,6,0,0,4,0,0,0,0,0,2,7,6,1,2
2018-11-09,6,0,5,7,7,3,1,7,0,1,1,0,0,0,0,5,4,5,10,5,0,6,5,4,5,5,6,6,7,3,5,9,6,3,3,5,4,0,0,4,0,0,0,0,0,0,4,0,4,0
2018-11-12,5,0,3,4,4,4,3,4,5,5,4,0,0,3,3,7,3,7,8,5,0,3,3,2,3,9,8,4,5,3,6,8,4,3,5,5,2,0,0,3,0,0,0,0,0,1,8,5,1,0
2018-11-13,8,0,2,5,3,4,0,3,5,4,1,0,0,3,3,3,3,6,7,4,0,3,3,4,6,5,8,3,5,0,4,9,3,6,4,1,4,0,0,2,0,0,0,0,0,3,4,5,1,1
2018-11-14,6,0,4,4,6,4,0,6,5,2,1,0,0,1,4,6,5,5,8,4,0,3,3,3,5,7,7,6,2,4,3,6,6,7,4,6,3,0,0,4,0,0,0,0,0,1,6,7,2,1
2018-11-15,7,0,0,3,4,0,0,2,7,5,1,0,0,0,3,5,6,7,5,5,0,4,6,1,3,5,8,2,4,0,4,5,6,6,1,2,3,0,0,5,0,0,0,0,0,4,4,6,1,1
2018-11-16,7,0,3,4,5,4,2,3,0,5,3,0,0,2,0,6,4,4,9,5,0,6,4,3,5,5,6,3,3,4,3,5,2,4,3,5,3,0,0,5,0,0,0,0,0,0,4,0,0,1
2018-11-19,8,0,6,6,5,2,1,3,5,5,4,0,0,0,1,7,4,4,7,5,0,0,3,1,2,6,5,5,6,4,6,8,7,5,1,2,2,0,0,5,0,0,0,0,0,4,7,6,0,0
2018-11-20,6,0,5,7,5,1,0,4,3,1,2,0,0,0,2,5,6,8,8,5,0,0,2,1,1,7,8,3,6,3,3,4,6,3,0,6,2,0,0,4,0,0,0,0,0,4,6,7,3,0
2018-11-21,3,0,2,7,6,3,2,5,3,5,2,0,0,0,0,7,6,7,6,3,0,4,5,3,1,5,4,5,6,3,3,7,3,4,2,1,5,0,0,4,0,0,0,0,0,2,4,9,3,4
2018-11-22,7,0,0,7,5,0,2,5,2,5,2,0,0,2,4,6,7,5,10,5,0,6,3,0,4,6,6,6,3,3,5,8,6,6,0,5,5,0,0,2,0,0,0,0,0,3,0,7,3,2
2018-11-23,7,0,2,4,6,4,3,7,0,4,4,0,0,0,3,5,7,6,8,2,0,3,6,2,5,7,5,4,6,4,7,8,3,4,2,5,3,0,0,2,0,0,0,0,0,4,3,0,4,1
2018-11-26,8,0,5,6,6,5,0,6,5,2,0,0,0,0,3,7,7,9,7,3,0,4,5,2,6,8,7,5,3,4,5,7,7,4,4,4,5,0,0,1,0,0,0,0,0,2,4,6,3,1
2018-11-27,8,0,4,4,5,1,3,2,5,6,0,0,0,3,3,7,3,7,5,4,0,3,4,3,6,6,5,5,4,3,7,9,4,4,5,2,6,0,0,3,0,0,0,0,0,1,4,4,2,0
2018-11-28,6,0,7,6,5,1,0,7,5,4,4,0,0,0,1,4,5,4,6,5,0,4,6,2,2,7,7,3,6,0,5,8,7,3,1,5,4,0,0,3,0,0,0,0,0,0,6,4,3,2
2018-11-29,4,0,0,6,4,3,4,5,3,5,3,0,0,1,1,8,3,7,9,2,0,5,6,1,5,8,4,2,3,1,6,5,5,3,4,4,4,0,0,3,0,0,0,0,0,0,7,5,4,0
2018-11-30,8,0,2,5,4,2,1,3,0,1,1,0,0,2,3,6,2,8,5,4,0,3,3,4,5,5,8,1,5,4,4,5,4,5,2,3,5,0,0,5,0,0,0,0,0,1,0,0,4,1
2018-12-03,5,0,4,8,4,0,1,6,6,2,1,0,0,0,2,6,3,6,10,5,0,2,2,1,6,5,3,3,5,4,4,6,6,6,3,6,4,0,0,3,0,0,0,0,0,1,0,7,2,1
2018-12-04,5,0,6,6,4,5,0,5,6,5,2,0,0,3,0,6,5,5,8,6,0,7,3,2,5,7,7,5,4,2,7,5,4,7,0,3,6,0,0,3,0,0,0,0,0,1,0,5,2,0
2018-12-05,8,0,4,8,6,3,0,4,5,2,3,0,0,3,2,6,3,8,10,6,0,6,2,4,3,6,7,5,2,0,6,6,4,3,1,1,2,0,0,5,0,0,0,0,0,5,0,4,4,0
2018-12-06,7,0,0,5,3,2,0,5,4,6,5,0,0,3,2,7,4,5,9,3,0,5,2,4,3,8,8,4,3,5,3,8,4,6,3,2,4,0,0,4,0,0,0,0,0,0,6,9,1,0
2018-12-07,3,0,3,5,5,2,0,4,0,6,2,0,0,0,1,6,6,7,7,6,0,4,5,5,3,5,7,4,5,4,4,7,6,6,3,3,7,0,0,1,0,0,0,0,0,3,6,0,4,2
2018-12-10,5,0,2,6,7,3,2,5,2,5,3,0,0,2,2,4,3,6,5,7,0,5,1,1,1,6,3,2,3,2,8,8,3,2,1,3,3,0,0,3,0,0,0,0,0,1,8,9,1,2
2018-12-11,5,0,6,7,4,3,3,6,6,3,4,0,0,0,0,7,5,8,6,6,0,6,5,1,3,8,6,5,4,2,4,9,5,6,3,5,4,0,0,6,0,0,0,0,0,4,7,6,2,0
2018-12-12,7,0,4,4,6,0,0,4,2,2,5,0,0,0,3,3,3,8,7,7,0,2,6,3,5,8,7,4,7,1,7,9,6,6,5,5,7,0,0,5,0,0,0,0,0,4,7,7,3,2
2018-12-13,7,0,0,7,6,3,3,6,7,5,3,0,0,0,1,7,2,6,8,3,0,5,2,1,6,8,8,5,6,3,6,4,3,3,1,2,6,0,0,2,0,0,0,0,0,1,6,5,2,0
2018-12-14,7,0,7,4,3,3,0,4,0,5,3,0,0,0,4,8,7,4,9,2,0,3,6,0,4,7,4,3,4,4,7,6,3,6,4,5,5,0,0,6,0,0,0,0,0,0,7,0,4,3
2018-12-17,8,0,7,6,4,5,4,7,2,2,3,0,0,2,1,7,6,8,10,3,0,2,2,4,5,6,5,4,5,3,5,7,5,7,3,5,5,0,0,4,0,0,0,0,0,5,5,6,0,1
2018-12-18,7,0,5,5,4,2,4,2,3,6,0,0,0,3,0,4,2,7,9,7,0,3,3,5,2,5,6,1,4,0,4,7,3,4,3,5,3,0,0,4,0,0,0,0,0,1,4,9,4,2
2018-12-19,4,0,3,6,3,1,3,4,3,3,4,0,0,1,0,6,5,6,6,5,0,3,6,0,4,7,3,4,7,4,4,4,2,3,2,5,3,0,0,4,0,0,0,0,0,3,6,4,2,0
2018-12-20,4,0,0,6,5,3,0,6,5,6,3,0,0,0,1,6,3,6,6,3,0,6,5,3,5,4,4,6,4,4,6,8,4,4,4,3,2,0,0,5,0,0,0,0,0,3,5,4,4,2
2018-12-21,3,0,4,5,4,5,0,3,0,2,1,0,0,0,3,7,4,8,7,6,0,3,4,1,3,7,6,5,7,3,7,8,4,3,4,5,5,0,0,5,0,0,0,0,0,3,5,0,2,2
2018-12-24,8,0,4,5,6,2,3,6,2,3,4,0,0,3,0,5,5,5,9,2,0,4,4,1,3,8,7,5,3,0,3,6,4,3,4,3,5,0,0,2,0,0,0,0,0,4,6,5,5,0
2018-12-25,8,0,6,4,2,4,4,2,3,4,4,0,0,1,2,6,2,5,7,6,0,5,2,2,2,8,6,4,6,0,4,7,3,6,4,3,7,0,0,1,0,0,0,0,0,0,7,7,3,4
2018-12-26,8,0,5,4,3,2,2,7,4,3,4,0,0,2,4,3,6,8,5,2,0,4,4,3,4,6,4,5,5,2,5,8,7,2,1,3,6,0,0,4,0,0,0,0,0,3,4,7,5,1
2018-12-27,5,0,0,5,3,4,1,6,3,3,4,0,0,1,0,6,5,5,10,6,0,7,3,2,2,5,8,5,5,4,5,8,5,3,3,5,2,0,0,2,0,0,0,0,0,3,4,7,4,0
2018-12-28,6,0,6,3,7,1,2,3,0,3,3,0,0,0,0,7,6,6,7,3,0,4,6,4,1,6,5,5,7,4,7,7,7,5,5,2,5,0,0,2,0,0,0,0,0,3,7,0,3,2
2018-12-31,6,0,4,7,5,4,2,2,5,2,3,0,0,4,3,4,6,8,6,5,0,6,2,1,4,8,5,2,2,4,7,5,4,3,2,6,6,0,0,4,0,0,0,0,0,0,3,7,4,3
2019-01-01,6,0,3,7,6,5,0,2,6,4,5,0,0,2,1,4,6,6,7,2,0,4,4,1,3,7,3,3,5,0,6,9,6,5,3,4,6,0,0,2,0,0,0,0,0,2,7,9,0,3
2019-01-02,5,0,3,5,3,3,3,6,5,1,0,0,0,2,3,4,5,4,8,7,0,4,4,1,4,8,6,3,5,1,6,9,4,4,3,2,4,0,0,4,0,0,0,0,0,1,5,8,5,3
2019-01-03,7,0,0,4,7,3,1,2,3,6,0,0,0,0,3,4,7,7,9,3,0,6,2,4,2,5,4,5,4,4,7,6,3,2,4,4,6,0,0,6,0,0,0,0,0,1,7,6,4,2
2019-01-04,4,0,5,3,6,3,1,6,0,6,0,0,0,4,3,6,6,7,7,4,0,3,5,2,3,8,5,5,5,4,7,5,2,4,0,4,6,0,0,4,0,0,0,0,0,1,6,0,5,3
2019-01-07,5,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,5,0,7,2,1,5,4,4,0,2,4,0,0,7,0,0,4,6,0,0,6,0,0,0,0,0,2,4,4,2,0
2019-01-08,8,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,6,8,0,0,0,3,1,2,2,6,6,0,6,5,4,0,0,0,2,4,5,0,0,3,0,0,0,0,0,2,7,6,3,0
2019-01-09,7,0,6,4,7,0,0,3,0,0,0,0,0,0,0,0,7,6,0,0,0,3,2,3,1,5,7,0,4,1,7,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,7,5,5,3
2019-01-10,4,0,0,5,5,0,0,5,0,0,0,0,0,1,0,5,6,6,0,0,0,4,2,1,6,7,8,0,3,0,7,0,0,0,0,2,0,0,0,5,0,0,0,0,0,2,4,7,4,0
2019-01-11,3,0,3,8,4,0,0,5,0,0,0,0,0,2,0,3,5,7,0,0,0,5,6,2,5,4,4,0,7,0,6,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,4,3
2019-01-14,7,0,6,0,3,0,0,4,7,3,0,0,0,1,0,6,4,4,8,0,0,0,5,0,0,6,0,1,3,0,8,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,6,2,0
2019-01-15,4,0,2,0,3,0,0,3,5,3,0,0,0,4,0,7,6,8,9,0,0,0,1,2,0,6,0,5,5,0,4,7,6,0,0,0,0,0,0,2,0,0,0,0,0,5,7,7,5,2
2019-01-16,3,0,5,0,4,0,4,4,3,6,1,0,0,1,0,6,3,7,9,6,0,0,3,0,0,8,0,6,3,0,5,7,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,8,5,1
2019-01-17,6,0,0,7,5,1,4,4,6,2,0,0,0,0,0,3,7,6,8,5,0,0,3,0,0,7,0,5,6,2,6,6,6,0,0,0,4,0,0,6,0,0,0,0,0,3,6,4,0,0
2019-01-18,0,0,4,7,7,2,0,6,0,4,2,0,0,3,0,7,4,4,7,4,0,0,1,0,0,4,0,2,4,4,4,8,5,0,0,0,3,0,0,2,0,0,0,0,0,1,5,0,5,2
2019-01-21,0,0,5,4,6,3,2,2,7,2,4,0,0,2,3,4,2,7,6,3,0,0,4,0,0,7,4,4,6,1,6,8,3,2,0,0,5,0,0,2,0,0,0,0,0,0,6,7,3,2
2019-01-22,0,0,6,3,3,3,4,4,6,1,5,0,0,1,1,6,5,8,9,7,0,0,6,1,1,9,5,3,6,4,5,6,3,5,0,0,4,0,0,4,0,0,0,0,0,0,8,7,3,0
2019-01-23,0,0,5,7,6,3,2,0,4,3,2,0,0,2,4,7,3,6,7,6,0,6,6,5,2,5,8,2,0,4,6,8,4,5,0,0,6,0,0,2,0,0,0,0,0,0,3,8,3,0
2019-01-24,0,0,0,3,5,3,1,0,3,4,1,0,0,2,2,4,6,7,8,5,0,6,6,1,4,8,4,4,0,4,6,9,3,3,1,6,5,0,0,3,0,0,0,0,0,0,5,5,5,1
2019-01-25,6,0,7,5,2,4,2,0,0,1,3,0,0,4,4,6,4,6,10,5,0,7,2,1,3,6,4,2,0,5,7,7,4,5,2,3,4,0,0,6,0,0,0,0,0,0,8,0,5,2
2019-01-28,8,0,3,6,7,2,3,5,5,4,4,0,0,0,0,4,4,7,8,7,0,3,5,3,2,7,6,2,0,0,7,6,2,6,4,5,3,0,0,1,0,0,0,0,0,5,6,6,4,2
2019-01-29,4,0,7,4,4,4,0,3,3,1,3,0,0,2,0,3,5,9,10,2,0,5,0,4,4,6,6,5,0,2,7,6,5,2,3,5,2,0,0,1,0,0,0,0,0,4,7,4,5,4
2019-01-30,6,0,6,5,5,3,0,5,3,3,1,0,0,0,3,7,6,8,9,6,0,6,0,1,4,7,6,5,0,0,5,8,3,6,2,2,6,0,0,5,0,0,0,0,0,5,5,8,1,4
2019-01-31,5,0,0,7,5,1,1,3,7,3,0,0,0,2,3,4,5,5,7,4,0,2,2,0,2,7,5,1,0,3,7,7,7,7,2,4,5,0,0,6,0,0,0,0,0,3,6,7,2,0
2019-02-01,7,0,3,5,5,4,2,4,0,1,5,0,0,4,1,4,4,6,9,3,0,4,4,1,4,7,6,4,0,2,6,7,4,5,4,5,6,0,0,5,0,0,0,0,0,4,8,0,0,2
2019-02-04,3,0,3,6,5,1,2,4,3,6,1,0,0,2,0,4,6,7,8,4,0,6,3,5,4,4,5,4,6,3,6,7,5,5,1,4,5,0,0,1,0,0,0,0,0,4,6,4,1,3
2019-02-05,4,0,4,4,5,4,1,3,3,3,4,0,0,1,1,8,6,5,8,4,0,5,3,3,4,4,5,5,5,1,5,9,7,3,5,2,4,0,0,6,0,0,0,0,0,3,7,7,2,0
2019-02-06,7,0,5,7,5,3,0,5,3,1,3,0,0,0,2,4,5,7,6,5,0,6,5,1,4,9,7,3,6,1,4,5,7,4,4,4,4,0,0,6,0,0,0,0,0,5,5,5,2,4
2019-02-07,8,0,0,6,7,2,2,6,4,6,3,0,0,2,3,6,4,4,7,3,0,5,3,3,5,8,7,5,5,2,4,5,4,5,2,4,3,0,0,2,0,0,0,0,0,4,4,9,4,3
2019-02-08,6,0,5,6,7,4,3,5,0,2,1,0,0,0,0,3,4,6,10,4,0,5,3,5,5,7,4,3,4,4,3,5,6,4,2,3,3,0,0,3,0,0,0,0,0,5,3,0,5,2
2019-02-11,3,0,3,6,3,3,3,7,3,6,5,0,0,0,2,6,4,6,9,3,0,3,5,2,1,9,7,4,5,4,5,8,3,2,1,2,3,0,0,4,0,0,0,0,0,1,6,5,1,0
2019-02-12,5,0,7,4,6,2,0,3,4,2,2,0,0,0,3,4,7,9,9,5,0,5,4,2,1,7,5,5,6,0,6,5,6,5,4,3,6,0,0,3,0,0,0,0,0,2,8,7,3,2
2019-02-13,5,0,5,4,5,4,2,7,5,4,0,0,0,0,2,7,7,0,7,3,0,7,3,1,2,9,7,3,4,1,4,8,4,6,5,4,4,0,0,5,0,0,0,0,0,1,4,8,1,3
2019-02-14,5,0,0,7,4,2,1,3,3,1,1,0,0,0,2,7,5,0,7,3,0,6,2,3,5,9,6,3,7,3,6,9,6,3,0,3,2,0,0,3,0,0,0,0,0,1,7,7,3,0
2019-02-15,8,0,6,5,7,2,2,5,0,5,2,0,0,0,4,3,3,0,6,6,0,3,1,1,3,6,4,1,7,0,5,7,3,7,2,5,5,0,0,4,0,0,0,0,0,4,6,0,1,1
2019-02-18,4,0,5,5,2,0,1,5,0,3,2,0,0,0,1,6,4,0,7,0,0,3,5,1,4,7,5,3,5,3,6,8,4,6,4,5,3,0,0,5,0,0,0,0,0,4,3,7,1,1
2019-02-19,7,0,3,4,3,5,3,4,0,6,2,0,0,4,2,4,4,0,10,5,0,6,2,5,5,4,3,2,3,1,5,6,5,6,0,3,7,0,0,4,0,0,0,0,0,2,8,6,4,2
2019-02-20,6,0,3,4,2,0,2,4,0,2,5,0,0,3,2,3,6,0,7,6,0,6,4,2,5,7,6,3,2,2,6,6,4,4,0,4,0,0,0,6,0,0,0,0,0,4,7,7,2,1
2019-02-21,6,0,0,6,5,2,4,5,6,2,2,0,0,3,0,3,7,0,9,6,0,2,3,2,3,8,7,4,3,2,4,5,2,5,1,2,0,0,0,2,0,0,0,0,0,1,5,9,2,0
2019-02-22,6,0,0,7,7,1,0,5,0,2,4,0,0,0,0,6,3,0,9,5,0,6,3,0,2,4,8,5,2,4,6,8,5,3,2,2,0,0,0,1,0,0,0,0,0,2,3,0,2,0
2019-02-25,5,0,5,3,7,3,2,2,7,5,1,0,0,0,0,6,6,9,9,6,0,6,3,2,3,9,5,3,7,2,5,8,0,3,3,2,5,0,0,6,0,0,0,0,0,3,8,7,5,1
2019-02-26,4,0,4,8,5,4,2,3,3,2,4,0,0,2,2,4,4,5,10,3,0,5,1,0,4,5,7,1,6,2,0,6,0,4,2,1,4,0,0,4,0,0,0,0,0,2,3,9,5,2
2019-02-27,6,0,5,7,5,2,2,5,3,3,3,0,0,0,2,4,7,7,7,5,0,5,4,0,4,9,5,5,5,2,0,6,0,4,1,4,2,0,0,2,0,0,0,0,0,2,5,7,2,3
2019-02-28,4,0,0,4,4,4,1,6,4,3,5,0,0,2,0,8,2,6,9,5,0,5,5,0,2,8,7,0,4,3,0,8,3,6,0,2,6,0,0,4,0,0,0,0,0,3,5,9,3,1
2019-03-01,8,0,5,6,4,3,4,3,0,2,4,0,0,2,2,5,4,5,8,5,0,3,2,0,5,7,4,0,4,0,6,4,5,4,0,3,3,0,0,5,0,0,0,0,0,1,7,0,5,0
2019-03-04,7,0,4,8,4,1,0,6,3,0,1,0,0,0,0,5,6,7,0,6,0,4,6,0,3,6,7,3,3,1,6,7,5,3,0,6,3,0,0,1,0,0,0,0,0,0,6,7,2,2
2019-03-05,6,0,4,6,2,4,3,5,5,0,0,0,0,3,0,8,5,5,0,6,0,6,5,0,2,5,0,6,3,2,7,4,7,5,0,1,3,0,0,2,0,0,0,0,0,0,6,4,4,4
2019-03-06,5,0,4,4,4,4,2,3,4,0,0,0,0,1,0,6,6,6,0,5,0,2,0,0,5,7,0,4,5,0,5,5,5,3,0,4,5,0,0,4,0,0,0,0,0,0,8,4,4,0
2019-03-07,6,0,0,7,2,4,1,3,6,0,0,0,0,2,0,4,6,6,0,3,0,3,2,0,2,0,0,5,5,3,3,6,4,5,0,6,3,0,0,2,0,0,0,0,0,0,4,8,0,0
2019-03-08,5,0,3,6,5,0,1,6,0,0,0,0,0,4,0,7,6,6,0,2,0,5,6,1,1,6,0,6,4,2,8,8,5,5,4,3,7,0,0,4,0,0,0,0,0,0,8,0,2,0
2019-03-11,7,0,3,5,2,4,0,3,4,5,5,0,0,2,0,7,3,5,10,4,0,5,0,1,0,7,4,6,5,2,8,5,6,5,4,3,6,0,0,6,0,0,0,0,0,0,7,5,5,2
2019-03-12,6,0,5,6,6,0,0,5,4,3,2,0,0,2,0,6,7,9,6,6,0,2,0,4,0,5,8,2,3,1,3,8,5,6,3,3,3,0,0,6,0,0,0,0,0,0,6,5,2,0
2019-03-13,8,0,4,3,6,0,0,2,7,6,2,0,0,4,0,7,0,4,8,2,0,6,0,2,0,6,5,3,5,5,6,5,7,5,4,5,4,0,0,4,0,0,0,0,0,0,5,4,0,1
2019-03-14,4,0,0,4,3,0,2,5,3,4,2,0,0,3,0,6,0,8,9,5,0,3,0,3,0,0,7,2,4,4,4,9,3,2,1,4,2,0,0,0,0,0,0,0,0,0,6,6,5,1
